weather,temperature,humidity,pressure
Overcast,3.88888888888889,0.96,1006.1
Overcast,3.88888888888889,0.96,1006.2
Overcast,3.83888888888889,0.99,1006.43
Overcast,3.88888888888889,1,0
Overcast,3.88888888888889,1,1007.3
Overcast,4.86111111111111,0.94,1007.96
Overcast,5,0.93,1008.6
Overcast,5,0.93,1009.2
Overcast,4.87777777777778,0.94,1009.97
Overcast,5,1,1010.6
Overcast,5,0.93,1011
Overcast,4.89444444444445,0.93,1011.14
Overcast,5,0.93,1011.5
Overcast,5,0.93,1012.1
Overcast,4.84444444444444,0.93,1012.85
Overcast,5,0.93,1013.4
Overcast,3.88888888888889,0.92,1014.1
Overcast,3.80555555555556,0.92,1014.88
Overcast,2.77777777777778,0.96,1015.5
Overcast,2.77777777777778,0.92,1016.1
Overcast,2.71111111111111,0.86,1016.44
Overcast,2.22222222222222,0.89,1016.7
Mostly Cloudy,-4.44444444444444,0.81,1027.1
Clear,-10.0722222222222,0.87,1025.49
Clear,-6.11111111111111,0.88,1027.4
Partly Cloudy,-6.66666666666667,0.88,1027.3
Mostly Cloudy,-7.57222222222222,0.92,1027.49
Mostly Cloudy,-6.11111111111111,0.92,1027.4
Mostly Cloudy,-5,0.84,1027.5
Mostly Cloudy,-5.06666666666667,0.91,1028.18
Foggy,-5,0.84,1028.5
Foggy,-5,0.84,1028.7
Clear,-3.83888888888889,0.85,1029.26
Clear,-2.77777777777778,0.71,1029.2
Mostly Cloudy,-2.22222222222222,0.69,1028.7
Mostly Cloudy,-2.25555555555555,0.75,1028.18
Partly Cloudy,-2.77777777777778,0.71,1027.7
Mostly Cloudy,-2.77777777777778,0.78,1027.6
Mostly Cloudy,-3.85555555555556,0.83,1027.47
Mostly Cloudy,-5,0.84,1027.3
Mostly Cloudy,-3.88888888888889,0.78,1027.1
Mostly Cloudy,-6.03888888888889,0.88,1026.87
Partly Cloudy,-7.22222222222222,0.88,1026.7
Clear,-7.77777777777778,0.88,1026.4
Clear,-8.4,0.92,1026.19
Clear,-8.33333333333333,0.92,1026
Overcast,2.22222222222222,0.82,1017
Overcast,0.777777777777777,0.8,1019.01
Overcast,1.66666666666667,0.82,1017.6
Overcast,1.66666666666667,0.82,1018.1
Mostly Cloudy,1.14444444444445,0.84,1018.3
Mostly Cloudy,1.11111111111111,0.85,1018.3
Mostly Cloudy,1.11111111111111,0.85,1018.5
Overcast,1.06111111111111,0.8,1019.03
Mostly Cloudy,1.11111111111111,0.78,1019.6
Mostly Cloudy,1.11111111111111,0.85,1019.8
Mostly Cloudy,2.13333333333333,0.79,1020.03
Mostly Cloudy,2.77777777777778,0.76,1020
Mostly Cloudy,2.77777777777778,0.76,1019.6
Mostly Cloudy,2.86666666666666,0.8,1018.97
Mostly Cloudy,2.77777777777778,0.76,1018.9
Mostly Cloudy,3.88888888888889,0.7,1019.2
Mostly Cloudy,2.86666666666666,0.7,1019.41
Partly Cloudy,2.22222222222222,0.72,1019.7
Partly Cloudy,0,0.85,1020.2
Mostly Cloudy,1.2,0.77,1020.16
Mostly Cloudy,1.11111111111111,0.78,1020
Mostly Cloudy,0.555555555555556,0.82,1019.9
Mostly Cloudy,0.605555555555557,0.81,1020.03
Mostly Cloudy,0.555555555555556,0.82,1020
Overcast,0.555555555555556,0.82,1019.6
Overcast,-0.333333333333334,0.93,1017.28
Overcast,0.555555555555556,0.78,1019.1
Mostly Cloudy,0,0.82,1018.9
Mostly Cloudy,0.522222222222221,0.72,1018.9
Mostly Cloudy,0,0.82,1018.6
Partly Cloudy,0,0.75,1018.5
Mostly Cloudy,-0.88888888888889,0.8,1018.81
Mostly Cloudy,-1.11111111111111,0.81,1018.7
Mostly Cloudy,0,0.75,1018.7
Mostly Cloudy,1.16111111111111,0.76,1018.48
Mostly Cloudy,2.22222222222222,0.59,1018.3
Mostly Cloudy,2.77777777777778,0.61,1017.9
Mostly Cloudy,2.74444444444444,0.56,1017.58
Mostly Cloudy,2.22222222222222,0.54,1017.2
Mostly Cloudy,2.22222222222222,0.64,1017.1
Mostly Cloudy,2.25555555555556,0.62,1017.27
Mostly Cloudy,1.11111111111111,0.69,1017.5
Mostly Cloudy,1.11111111111111,0.69,1017.5
Mostly Cloudy,0.122222222222222,0.76,1017.48
Mostly Cloudy,0,0.82,1017.4
Mostly Cloudy,0.555555555555556,0.75,1017.4
Mostly Cloudy,0.033333333333335,0.92,1017.55
Overcast,0,0.92,1017.5
Foggy,-10,0.88,1025.7
Mostly Cloudy,-6.31666666666667,0.85,1020.53
Foggy,-11.1111111111111,0.87,1024.7
Foggy,-11.6666666666667,0.87,1024.3
Foggy,-9.98333333333333,0.89,1023.64
Foggy,-10,0.92,1023.1
Foggy,-11.1111111111111,0.91,1022.9
Foggy,-12.05,0.88,1023.18
Foggy,-12.2222222222222,0.87,1023.1
Foggy,-11.1111111111111,0.91,1023
Foggy,-9.5,0.92,1023.26
Foggy,-7.77777777777778,0.92,1022.8
Foggy,-5,0.92,1021.7
Partly Cloudy,-4.89444444444444,0.9,1020.72
Mostly Cloudy,-2.77777777777778,0.71,1020.2
Partly Cloudy,-2.77777777777778,0.68,1020
Partly Cloudy,-4.82777777777778,0.8,1019.96
Partly Cloudy,-7.22222222222222,0.96,1020
Partly Cloudy,-7.22222222222222,0.88,1019.8
Mostly Cloudy,-6.17777777777778,0.83,1020.12
Overcast,-6.11111111111111,0.88,1020.2
Overcast,-6.11111111111111,0.84,1020.2
Overcast,-5.69444444444444,0.85,1019.99
Overcast,-5.55555555555556,0.81,1020.2
Overcast,-5.55555555555556,0.81,1019.9
Partly Cloudy,-8.00555555555555,0.92,1021.18
Overcast,-5.55555555555556,0.84,1019.3
Overcast,-6.11111111111111,0.84,1019.2
Mostly Cloudy,-6.57777777777778,0.84,1019.12
Mostly Cloudy,-7.22222222222222,0.88,1018.9
Mostly Cloudy,-7.22222222222222,0.88,1018.9
Mostly Cloudy,-7.25555555555556,0.81,1019.11
Mostly Cloudy,-7.22222222222222,0.88,1019.2
Mostly Cloudy,-6.11111111111111,0.81,1019.7
Mostly Cloudy,-5.12222222222222,0.82,1020.32
Overcast,-5,0.81,1020.2
Overcast,-3.88888888888889,0.74,1019.7
Overcast,-3.99444444444444,0.78,1019.33
Overcast,-3.88888888888889,0.78,1018.9
Overcast,-5,0.84,1019.2
Overcast,-4.98333333333333,0.84,1019.49
Partly Cloudy,-6.11111111111111,0.88,1019.2
Mostly Cloudy,-6.11111111111111,0.88,1019.6
Mostly Cloudy,-6.12777777777778,0.88,1020.01
Partly Cloudy,-6.11111111111111,0.88,1020.3
Partly Cloudy,-6.66666666666667,0.88,1020.6
Partly Cloudy,-7.68888888888889,0.89,1021.11
Partly Cloudy,-8.33333333333333,0.92,1021.6
Partly Cloudy,-8.33333333333333,0.92,1021.6
Foggy,-7.77777777777778,0.92,1023.59
Foggy,-8.33333333333333,0.92,1021.6
Foggy,-7.77777777777778,0.92,1021.7
Foggy,-7.93333333333333,0.92,1022.03
Foggy,-7.77777777777778,0.92,1022.1
Foggy,-7.77777777777778,0.84,1022.5
Foggy,-7.98333333333333,0.92,1022.84
Partly Cloudy,-7.77777777777778,0.92,1023.4
Partly Cloudy,-6.11111111111111,0.88,1023.9
Partly Cloudy,-5.12222222222222,0.85,1024.24
Partly Cloudy,-3.88888888888889,0.78,1024.3
Partly Cloudy,-2.77777777777778,0.71,1023.8
Partly Cloudy,-2.81111111111111,0.79,1023.69
Mostly Cloudy,-2.77777777777778,0.78,1023.5
Partly Cloudy,-2.77777777777778,0.78,1023.6
Mostly Cloudy,-2.88333333333333,0.79,1023.84
Mostly Cloudy,-5,0.84,1024
Mostly Cloudy,-6.11111111111111,0.88,1024.3
Foggy,-7.11666666666667,0.95,1024.43
Foggy,-8.88888888888889,0.84,1024.3
Foggy,-10,0.92,1024.5
Foggy,-9.23888888888889,0.92,1024.22
Foggy,-10,0.92,1024.1
Foggy,-8.88888888888889,0.92,1024
Overcast,-5.71111111111111,0.85,1023.33
Foggy,-7.77777777777778,0.92,1024.1
Foggy,-7.77777777777778,0.92,1023.8
Foggy,-7.48333333333333,0.92,1023.67
Foggy,-7.22222222222222,0.88,1023.3
Foggy,-7.22222222222222,0.96,1023
Foggy,-7.20555555555556,0.96,1023.1
Foggy,-7.22222222222222,0.96,1023.1
Foggy,-6.11111111111111,0.92,1023.1
Foggy,-6.06111111111111,0.92,1023.37
Foggy,-5,0.92,1023
Foggy,-5,0.92,1022
Foggy,-4.96666666666667,0.86,1021.47
Foggy,-3.88888888888889,0.78,1021.1
Overcast,-3.88888888888889,0.78,1020.9
Foggy,-4.93333333333333,0.85,1021.12
Overcast,-5,0.84,1021.3
Overcast,-5,0.84,1021.5
Overcast,-4.96666666666667,0.84,1021.47
Overcast,-5,0.84,1021.8
Overcast,-5,0.84,1022.1
Overcast,-5,0.85,1022.27
Overcast,-5,0.84,1022.7
Overcast,-5,0.84,1022.8
Foggy,-11.0444444444444,0.87,1035.07
Overcast,-4.44444444444444,0.77,1023.7
Overcast,-5,0.84,1023.6
Overcast,-4.91111111111111,0.81,1024.37
Mostly Cloudy,-5,0.81,1024.6
Mostly Cloudy,-5,0.81,1025.4
Overcast,-4.91111111111111,0.81,1025.97
Mostly Cloudy,-5,0.81,1027.1
Mostly Cloudy,-6.11111111111111,0.81,1028.3
Partly Cloudy,-4.87777777777778,0.74,1030.06
Clear,-3.88888888888889,0.68,1030.5
Clear,-2.77777777777778,0.68,1030.9
Clear,-2.18888888888889,0.68,1031.23
Clear,-2.22222222222222,0.66,1031.5
Clear,-2.22222222222222,0.66,1032.2
Clear,-2.70555555555556,0.63,1032.82
Clear,-5,0.74,1033.6
Clear,-6.11111111111111,0.81,1034.5
Clear,-8.47222222222222,0.83,1035.44
Clear,-8.88888888888889,0.84,1036.1
Clear,-9.44444444444444,0.88,1037
Clear,-10.2777777777778,0.91,1037.34
Foggy,-10.5555555555556,0.87,1037.7
Foggy,-10,0.92,1037.2
Foggy,-13.8722222222222,0.87,1034.47
Foggy,-12.2222222222222,0.87,1037.6
Foggy,-12.2222222222222,0.87,1037.5
Foggy,-12.1722222222222,0.88,1037.57
Foggy,-15,0.83,1037.3
Foggy,-12.7777777777778,0.91,1037.3
Foggy,-12.7277777777778,0.84,1037.53
Foggy,-12.2222222222222,0.87,1038.1
Foggy,-11.1111111111111,0.87,1038.2
Foggy,-8.13888888888889,0.92,1038.1
Foggy,-7.77777777777778,0.92,1037.7
Foggy,-7.22222222222222,0.88,1037.4
Foggy,-5.05,0.76,1036.37
Clear,-5,0.81,1035.9
Foggy,-5,0.74,1035.4
Clear,-6.89444444444444,0.88,1034.93
Foggy,-8.88888888888889,0.92,1034.6
Foggy,-8.88888888888889,0.92,1034.6
Foggy,-8.90555555555556,0.85,1034.54
Clear,-11.1111111111111,0.91,1034.5
Clear,-10.5555555555556,0.87,1034.5
Clear,-11.0388888888889,0.88,1034.46
Clear,-11.1111111111111,0.87,1034.3
Partly Cloudy,18.8888888888889,0.97,1016.3
Partly Cloudy,17.2222222222222,0.97,1016.6
Partly Cloudy,17.9166666666667,0.97,1017.52
Mostly Cloudy,17.7777777777778,0.97,1016.7
Mostly Cloudy,17.7777777777778,0.97,1016.7
Mostly Cloudy,17.7944444444444,0.97,1016.77
Partly Cloudy,20,0.87,1016.9
Partly Cloudy,21.1111111111111,0.87,1016.9
Partly Cloudy,22.3944444444444,0.76,1017.31
Mostly Cloudy,23.8888888888889,0.66,1017.5
Partly Cloudy,25,0.62,1017.6
Partly Cloudy,27,0.61,1017.73
Partly Cloudy,27.7777777777778,0.53,1017.4
Partly Cloudy,27.7777777777778,0.53,1017.2
Partly Cloudy,27.7944444444444,0.49,1016.75
Partly Cloudy,26.1111111111111,0.6,1016.3
Partly Cloudy,25,0.74,1016
Mostly Cloudy,22.3111111111111,0.66,1015.87
Humid and Mostly Cloudy,20,0.87,1017.1
Humid and Partly Cloudy,21.1111111111111,0.87,1016.1
Partly Cloudy,21.2166666666667,0.87,1016.56
Partly Cloudy,20,0.87,1017.3
Mostly Cloudy,19.4444444444444,0.93,1017.4
Partly Cloudy,19.0277777777778,0.93,1017.52
Partly Cloudy,16.6666666666667,0.72,1014.8
Partly Cloudy,15.5555555555556,0.78,1014.8
Mostly Cloudy,14.7888888888889,0.89,1014.36
Partly Cloudy,13.8888888888889,0.86,1014.4
Mostly Cloudy,15,0.8,1014.2
Mostly Cloudy,14.0444444444444,0.83,1014.38
Mostly Cloudy,15,0.87,1014.2
Mostly Cloudy,17.2222222222222,0.81,1014
Mostly Cloudy,17.7277777777778,0.74,1014.27
Mostly Cloudy,20,0.61,1014.4
Mostly Cloudy,22.2222222222222,0.55,1014.2
Mostly Cloudy,23,0.52,1014.09
Partly Cloudy,25,0.39,1013.8
Partly Cloudy,26.1111111111111,0.36,1013.1
Partly Cloudy,26.1444444444444,0.36,1012.43
Partly Cloudy,26.1111111111111,0.42,1012
Mostly Cloudy,27.2222222222222,0.34,1011.2
Mostly Cloudy,27.1,0.32,1010.94
Mostly Cloudy,25,0.42,1010.7
Mostly Cloudy,23.8888888888889,0.48,1010.7
Mostly Cloudy,20.7111111111111,0.53,1011.71
Mostly Cloudy,17.2222222222222,0.72,1013.1
Mostly Cloudy,15.5555555555556,0.81,1013.3
Overcast,15.1222222222222,0.8,1013.47
Overcast,14.4444444444444,0.9,1014.2
Overcast,14.4444444444444,0.93,1013.8
Mostly Cloudy,14.8944444444444,0.76,1014.7
Overcast,13.8888888888889,0.93,1014.6
Mostly Cloudy,13.8888888888889,0.9,1014.9
Mostly Cloudy,13.4555555555556,0.93,1014.67
Mostly Cloudy,13.8888888888889,0.93,1014.8
Mostly Cloudy,16.1111111111111,0.81,1014.9
Mostly Cloudy,16.8777777777778,0.77,1014.99
Mostly Cloudy,17.7777777777778,0.73,1014.9
Partly Cloudy,20,0.57,1014.8
Mostly Cloudy,21.8944444444444,0.5,1014.89
Mostly Cloudy,22.7777777777778,0.44,1014.4
Mostly Cloudy,22.7777777777778,0.44,1014.4
Mostly Cloudy,23.7166666666667,0.38,1014.21
Mostly Cloudy,22.7777777777778,0.41,1014
Mostly Cloudy,22.7777777777778,0.41,1013.8
Mostly Cloudy,23.8,0.38,1013.71
Mostly Cloudy,22.7777777777778,0.44,1013.5
Mostly Cloudy,22.2222222222222,0.49,1013.5
Mostly Cloudy,20.2222222222222,0.58,1014.23
Mostly Cloudy,20,0.57,1014.3
Mostly Cloudy,18.8888888888889,0.61,1014.5
Mostly Cloudy,17.6722222222222,0.61,1014.74
Mostly Cloudy,16.6666666666667,0.65,1014.8
Mostly Cloudy,15.5555555555556,0.7,1014.7
Clear,14.1333333333333,0.76,1015.17
Mostly Cloudy,15,0.67,1014.6
Clear,13.8888888888889,0.72,0
Partly Cloudy,13.3,0.77,1014.83
Clear,13.8888888888889,0.72,1015.1
Clear,16.1111111111111,0.62,1015.2
Clear,18.75,0.56,1015.36
Clear,21.1111111111111,0.46,1015.1
Clear,22.2222222222222,0.43,1015
Partly Cloudy,22.7277777777778,0.37,1014.92
Partly Cloudy,23.8888888888889,0.38,1014.4
Partly Cloudy,25,0.3,1013.9
Partly Cloudy,23.9555555555556,0.32,1013.92
Partly Cloudy,25,0.3,1013.5
Partly Cloudy,25,0.3,1013.5
Partly Cloudy,25.0333333333333,0.31,1013.52
Partly Cloudy,25,0.32,1013.4
Partly Cloudy,23.8888888888889,0.36,1013.8
Partly Cloudy,22.3277777777778,0.42,1013.91
Partly Cloudy,17.2222222222222,0.67,1014.3
Partly Cloudy,16.6666666666667,0.7,1014.6
Clear,16.4388888888889,0.7,1014.76
Clear,15,0.75,1015
Clear,14.4444444444444,0.77,1015.1
Clear,16.1277777777778,0.87,1016.53
Clear,13.8888888888889,0.75,1015.3
Partly Cloudy,12.7777777777778,0.83,1015.2
Partly Cloudy,12.55,0.83,1015.63
Partly Cloudy,15,0.83,1015.9
Partly Cloudy,18.8888888888889,0.65,1015.9
Partly Cloudy,20.9222222222222,0.59,1016.19
Partly Cloudy,23.8888888888889,0.48,1016.1
Partly Cloudy,25,0.39,1016.1
Mostly Cloudy,25.0166666666667,0.42,1016.08
Partly Cloudy,27.2222222222222,0.37,1015.9
Mostly Cloudy,27.2222222222222,0.39,1015.5
Partly Cloudy,27.2055555555556,0.39,1015.2
Mostly Cloudy,27.7777777777778,0.43,1015.1
Mostly Cloudy,28.8888888888889,0.37,1014.7
Mostly Cloudy,27.6888888888889,0.43,1014.83
Partly Cloudy,27.7777777777778,0.43,1014.7
Partly Cloudy,27.2222222222222,0.44,1014.9
Partly Cloudy,25.2222222222222,0.52,1015.07
Partly Cloudy,21.1111111111111,0.68,1015.5
Clear,20.5555555555556,0.71,1015.9
Clear,19.1833333333333,0.75,1016.24
Clear,17.7777777777778,0.81,1016.6
Clear,16.6666666666667,0.87,1016.8
Clear,20.2277777777778,0.81,1018
Clear,15.5555555555556,0.9,1016.7
Clear,15,0.9,1016.3
Partly Cloudy,15.3277777777778,0.9,1016.59
Partly Cloudy,17.7777777777778,0.9,1016.6
Partly Cloudy,22.7777777777778,0.71,1016.7
Clear,24.6722222222222,0.6,1016.79
Clear,27.2222222222222,0.54,1016.9
Clear,27.7777777777778,0.46,1017.4
Partly Cloudy,28.8,0.46,1017.27
Partly Cloudy,30,0.4,1017.1
Partly Cloudy,31.1111111111111,0.41,1016.8
Partly Cloudy,31.0222222222222,0.4,1016.56
Partly Cloudy,32.2222222222222,0.35,1016.3
Partly Cloudy,31.1111111111111,0.35,1016
Partly Cloudy,32.1722222222222,0.33,1015.83
Partly Cloudy,31.1111111111111,0.38,1015.8
Clear,30,0.43,1015.9
Clear,27.9333333333333,0.52,1016.01
Partly Cloudy,25,0.62,1016.3
Partly Cloudy,24.4444444444444,0.64,1017
Partly Cloudy,22.5666666666667,0.71,1017.33
Clear,21.6666666666667,0.73,1017.7
Clear,21.1111111111111,0.76,1018
Partly Cloudy,21.3722222222222,0.82,1018.32
Clear,20,0.84,1018.1
Clear,18.3333333333333,0.9,1018.2
Partly Cloudy,17.8277777777778,0.89,1018.44
Partly Cloudy,20,0.84,1019.1
Partly Cloudy,22.7777777777778,0.73,1019.1
Partly Cloudy,25.9222222222222,0.62,1019.15
Partly Cloudy,27.7777777777778,0.55,1019.1
Partly Cloudy,30,0.51,1018.9
Clear,30.9888888888889,0.45,1018.87
Partly Cloudy,32.2222222222222,0.38,1019
Partly Cloudy,32.7777777777778,0.37,1018.9
Partly Cloudy,32.7444444444444,0.37,1018.29
Partly Cloudy,32.7777777777778,0.34,1017.9
Partly Cloudy,33.8888888888889,0.35,1017.4
Partly Cloudy,32.8666666666667,0.34,1017.29
Partly Cloudy,32.7777777777778,0.37,1016.9
Clear,32.2222222222222,0.42,0
Partly Cloudy,29.1833333333333,0.53,1016.97
Partly Cloudy,26.1111111111111,0.65,1017.1
Partly Cloudy,25.5555555555556,0.67,1017.7
Partly Cloudy,23.5944444444444,0.79,1017.77
Partly Cloudy,22.7777777777778,0.79,1018.2
Partly Cloudy,21.6666666666667,0.84,1018.1
Partly Cloudy,22.8666666666667,0.82,1017.4
Partly Cloudy,20,0.9,1018.1
Partly Cloudy,20.5555555555556,0.84,1017.9
Clear,20.7611111111111,0.86,1017.97
Clear,21.1111111111111,0.87,1018.2
Clear,23.8888888888889,0.79,0
Partly Cloudy,25.9555555555556,0.67,1018.77
Partly Cloudy,27.7777777777778,0.63,1018.4
Mostly Cloudy,27.7777777777778,0.63,1018.6
Mostly Cloudy,27.9333333333333,0.62,1018.91
Partly Cloudy,28.8888888888889,0.59,1018.9
Mostly Cloudy,30,0.55,1018.7
Mostly Cloudy,32.1722222222222,0.45,1018.06
Partly Cloudy,30,0.51,1017.7
Partly Cloudy,31.1111111111111,0.55,1017.4
Partly Cloudy,31.2833333333333,0.47,1017.17
Partly Cloudy,31.1111111111111,0.45,1016.6
Partly Cloudy,30,0.46,1016.9
Partly Cloudy,28.1388888888889,0.54,1016.99
Partly Cloudy,26.1111111111111,0.69,1017.5
Partly Cloudy,25.5555555555556,0.71,1017.8
Partly Cloudy,24.4944444444444,0.71,1018.18
Partly Cloudy,23.8888888888889,0.74,1017.7
Partly Cloudy,22.7777777777778,0.79,1017.6
Clear,22.1888888888889,0.8,1010.76
Clear,21.1111111111111,0.87,1016.9
Clear,20.5555555555556,0.9,1016.6
Clear,19.6,0.93,1016.55
Clear,20,0.93,1016.4
Clear,22.7777777777778,0.84,1016.4
Clear,24.8777777777778,0.7,1016.17
Clear,27.2222222222222,0.56,1015.8
Clear,27.7777777777778,0.59,1015.5
Partly Cloudy,28.9388888888889,0.55,1015.37
Partly Cloudy,30,0.43,1014.9
Partly Cloudy,31.1111111111111,0.44,1014.1
Partly Cloudy,32.0833333333333,0.41,1013.44
Partly Cloudy,32.7777777777778,0.37,1012.6
Partly Cloudy,32.7777777777778,0.34,1011.8
Partly Cloudy,32.7277777777778,0.34,1011.3
Partly Cloudy,32.7777777777778,0.32,1010.8
Partly Cloudy,32.2222222222222,0.41,1010.5
Partly Cloudy,28.1944444444444,0.53,1010.2
Partly Cloudy,25,0.64,1010.2
Partly Cloudy,23.8888888888889,0.74,1010.6
Clear,23.6277777777778,0.76,1010.76
Clear,23.8888888888889,0.71,1010.3
Clear,22.7777777777778,0.76,1010.1
Mostly Cloudy,15.7944444444444,0.89,1011.8
Clear,21.6666666666667,0.84,1009
Clear,20.5555555555556,0.87,1008.5
Clear,20.0555555555556,0.9,1008.4
Clear,22.2222222222222,0.81,1008.3
Clear,22.7777777777778,0.79,1008.1
Clear,25.8666666666667,0.71,1007.86
Clear,27.7777777777778,0.63,1007.2
Clear,30,0.55,1006.9
Partly Cloudy,30.9388888888889,0.52,1006.07
Partly Cloudy,32.2222222222222,0.45,1005.5
Partly Cloudy,32.7777777777778,0.41,1004.5
Clear,33.75,0.4,1003.69
Breezy,33.8888888888889,0.39,1002.6
Breezy and Partly Cloudy,35,0.39,1002.3
Mostly Cloudy,32.8111111111111,0.41,1001.69
Breezy and Mostly Cloudy,22.2222222222222,0.76,1004.3
Humid and Mostly Cloudy,20,0.87,1005.4
Mostly Cloudy,17.4833333333333,0.87,1007.9
Mostly Cloudy,17.2222222222222,0.87,1008.7
Overcast,16.6666666666667,0.87,1009.1
Overcast,15.6944444444444,0.88,1009.71
Overcast,15,0.9,1011.1
Mostly Cloudy,14.4444444444444,0.9,1011.6
Clear,12.6,0.85,1019.5
Mostly Cloudy,13.8888888888889,0.9,1012.2
Partly Cloudy,13.3333333333333,0.9,1013
Partly Cloudy,13,0.9,1013.64
Partly Cloudy,13.8888888888889,0.83,1014.2
Partly Cloudy,15,0.83,1014.7
Partly Cloudy,17.1722222222222,0.72,1015.49
Partly Cloudy,18.8888888888889,0.65,1015.9
Partly Cloudy,20,0.61,1016.1
Mostly Cloudy,21.0611111111111,0.57,1016.57
Mostly Cloudy,22.2222222222222,0.49,1016.7
Mostly Cloudy,22.2222222222222,0.53,1017
Mostly Cloudy,22.7055555555556,0.48,1017.3
Mostly Cloudy,22.2222222222222,0.46,1017
Mostly Cloudy,23.8888888888889,0.45,1017
Partly Cloudy,23.9055555555556,0.4,1017.26
Partly Cloudy,23.8888888888889,0.38,1017.2
Partly Cloudy,22.7777777777778,0.41,1017.6
Clear,21.2,0.45,1018
Clear,17.2222222222222,0.67,1018.7
Clear,15.5555555555556,0.72,1019.5
Clear,15.3111111111111,0.73,1019.94
Clear,17.7777777777778,0.93,1017.7
Partly Cloudy,17.7777777777778,0.97,1017.7
Mostly Cloudy,19.2722222222222,0.91,1014.22
Foggy,17.7777777777778,0.93,1017.1
Overcast,17.7777777777778,0.93,1016.9
Mostly Cloudy,18.3666666666667,0.97,1017.07
Mostly Cloudy,20,0.87,1017
Mostly Cloudy,22.2222222222222,0.76,1016.9
Mostly Cloudy,22.5,0.8,1017.07
Mostly Cloudy,23.8888888888889,0.69,1017.3
Mostly Cloudy,25,0.62,1017.5
Mostly Cloudy,25.8888888888889,0.56,1017.28
Partly Cloudy,26.1111111111111,0.54,1017
Partly Cloudy,27.2222222222222,0.51,1016.6
Partly Cloudy,27.2555555555556,0.51,1015.7
Partly Cloudy,27.7777777777778,0.49,1014.6
Partly Cloudy,27.7777777777778,0.4,1013.8
Mostly Cloudy,27.4333333333333,0.48,1013.87
Mostly Cloudy,26.1111111111111,0.6,1013.3
Mostly Cloudy,25,0.64,1013.6
Mostly Cloudy,22.7611111111111,0.79,1013.76
Mostly Cloudy,22.2222222222222,0.76,1013.9
Mostly Cloudy,21.6666666666667,0.81,1014.3
Mostly Cloudy,20.6611111111111,0.87,1014.24
Clear,13.3333333333333,0.83,1020.4
Clear,12.7777777777778,0.83,1020.7
Clear,16.5277777777778,0.71,1020.91
Clear,11.6666666666667,0.86,1020.8
Clear,11.6666666666667,0.86,1021
Clear,12.1333333333333,0.79,1021.15
Clear,13.8888888888889,0.77,1021.3
Clear,17.2222222222222,0.72,1021.4
Clear,20.9222222222222,0.57,1021.66
Clear,22.7777777777778,0.44,1021.8
Partly Cloudy,25,0.36,1021.6
Partly Cloudy,25.85,0.35,1021.71
Partly Cloudy,26.1111111111111,0.31,1021.7
Partly Cloudy,27.2222222222222,0.29,1021.4
Partly Cloudy,27.1333333333333,0.29,1020.57
Partly Cloudy,27.7777777777778,0.28,1019.9
Partly Cloudy,27.7777777777778,0.27,1019.7
Partly Cloudy,27.8277777777778,0.28,1019.68
Partly Cloudy,27.2222222222222,0.28,1019.3
Partly Cloudy,26.1111111111111,0.34,1019.2
Partly Cloudy,23.2111111111111,0.42,1019.48
Partly Cloudy,20,0.61,1019.8
Partly Cloudy,18.3333333333333,0.73,1020.5
Partly Cloudy,17.8666666666667,0.73,1020.78
Partly Cloudy,18.3333333333333,0.65,1020.8
Clear,16.6666666666667,0.75,1020.8
Clear,17.7444444444444,0.77,1018.6
Clear,13.8888888888889,0.86,1021
Clear,13.8888888888889,0.83,1020.8
Partly Cloudy,14.5666666666667,0.9,1020.68
Partly Cloudy,16.1111111111111,0.81,1020.9
Partly Cloudy,18.8888888888889,0.73,1020.7
Partly Cloudy,22.6555555555556,0.54,1020.79
Partly Cloudy,25,0.47,1020.7
Partly Cloudy,27.2222222222222,0.37,1020.5
Partly Cloudy,27.6055555555556,0.39,1020.57
Partly Cloudy,27.7777777777778,0.33,1020.4
Partly Cloudy,28.8888888888889,0.31,1020
Partly Cloudy,29.8111111111111,0.3,1019.71
Partly Cloudy,31.1111111111111,0.25,1018.9
Partly Cloudy,30,0.29,1018.5
Partly Cloudy,29.9111111111111,0.29,1018.42
Partly Cloudy,30,0.29,1017.9
Partly Cloudy,28.8888888888889,0.31,1017.6
Partly Cloudy,25.2222222222222,0.47,1017.84
Partly Cloudy,22.2222222222222,0.59,1018
Partly Cloudy,22.2222222222222,0.59,1018.4
Partly Cloudy,21.2833333333333,0.62,1018.4
Clear,20,0.66,1018.2
Clear,18.8888888888889,0.7,1018.3
Clear,20.9722222222222,0.68,1015.26
Clear,16.6666666666667,0.78,1018
Partly Cloudy,16.1111111111111,0.84,1017.8
Partly Cloudy,16.1277777777778,0.83,1017.77
Partly Cloudy,17.2222222222222,0.81,1017.8
Partly Cloudy,20,0.68,1017.7
Partly Cloudy,22.7611111111111,0.62,1017.48
Partly Cloudy,26.1111111111111,0.5,1017.5
Partly Cloudy,28.8888888888889,0.4,1017.5
Partly Cloudy,30.8166666666667,0.31,1017.47
Partly Cloudy,32.2222222222222,0.28,1016.8
Partly Cloudy,32.2222222222222,0.28,1016.6
Partly Cloudy,32.6055555555556,0.26,1016.32
Partly Cloudy,32.7777777777778,0.25,1016
Mostly Cloudy,32.7777777777778,0.23,1015.8
Partly Cloudy,32.6055555555556,0.28,1015.43
Partly Cloudy,32.2222222222222,0.3,1015.2
